0.000000;1794709450;0;-1416;00822;16020;00028;-0038;-0008;000;000;000;1071612103;27610591;25722877;-56080260;2.802118;-2.894876;0.014673
0.000000;1794709503;0;-1256;00760;16186;-0019;-0031;-0002;000;000;000;1071604050;27705861;25598188;-56243968;2.812517;-2.882541;0.024162
0.000000;1794709557;0;-1312;00992;15808;-0020;-0034;00005;000;000;000;1071611681;27471838;25350262;-56325607;2.788667;-2.855034;0.025572
0.000000;1794709610;0;-1376;00742;16154;00018;-0014;00003;000;000;000;1071610772;27665776;25605446;-56132212;2.808501;-2.882800;0.002833
0.000000;1794709664;0;-1290;00814;16142;00034;-0034;00008;000;000;000;1071614622;27390401;25690647;-56154829;2.778593;-2.890419;0.004344
0.000000;1794709718;0;-1214;00490;15934;00013;-0024;-0002;000;000;000;1071615605;27633507;25519594;-56094919;2.805620;-2.873374;-0.001749
0.000000;1794709772;0;-1362;00596;15940;00023;-0024;-0008;000;000;000;1071610706;27487746;25616208;-56215954;2.789219;-2.883182;0.008524
0.000000;1794709825;0;-1232;00838;16446;-0063;-0005;-0004;000;000;000;1071616765;26985889;25710875;-56300337;2.734924;-2.890712;0.014006
0.000000;1794709879;0;-1366;00820;16144;-0013;-0026;00008;000;000;000;1071634390;26685341;25796985;-56068245;2.703012;-2.897640;-0.007650
0.000000;1794709936;0;-1326;00748;16044;00007;-0009;-0002;000;000;000;1071614688;27596072;25778855;-56012257;2.800451;-2.900585;-0.012021
0.000000;1794709991;0;-1064;00336;15982;00037;-0040;00007;000;000;000;1071606929;28249228;25599142;-55917444;2.871377;-2.884773;-0.017622
0.000000;1794710044;0;-1286;00924;16188;-0060;-0017;00012;000;000;000;1071646480;26854629;26083034;-55622232;2.720754;-2.927932;-0.034916
0.000000;1794710098;0;-1356;00656;15854;00037;-0022;00015;000;000;000;1071639599;27693786;26032298;-55366502;2.811278;-2.926443;-0.048330
0.000000;1794710152;0;-1272;00714;16148;-0026;-0001;00013;000;000;000;1071662467;27184273;26492263;-54956689;2.755592;-2.971644;-0.068876
